sample_id,segment,cell_type,disease_status,patient_id,slide_name,pancreatic.A.cell,acinar.cell,pancreatic.D.cell,type.B.pancreatic.cell,pancreatic.ductal.cell,mesenchymal.cell
GSM7085089_DSP-1001660013377-A-B05.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,3.0966725672835347,2.008661666944741,2.6222251406658796,0.6848781517963993,1.5583443781135728,0.499714958011907
GSM7085090_DSP-1001660013377-A-B06.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,2.8763343317974708,0.3797540199979594,2.4720928844322017,0.21052807651077263,1.4704180752085358,0.6997230988958167
GSM7085091_DSP-1001660013377-A-B07.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,NA,0.3540218118992349,NA,0.21586961266745097,NA,0.6677784507764181
GSM7085092_DSP-1001660013377-A-B08.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,NA,0.39890781715579265,NA,0.24270924791187062,0.7338784070374761,0.6457647298646739
GSM7085093_DSP-1001660013377-A-B09.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,4.027472484045632,0.5174092049519898,2.9720482402910835,0.23330878917616837,1.5106716943333391,0.5593324217976381
GSM7085094_DSP-1001660013377-A-B10.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,5.446774706937437,0.31957294401590003,3.860273399844321,0.20765940227108198,1.6323221756919328,0.7031668909841826
GSM7085095_DSP-1001660013377-A-B11.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,NA,0.5048075557625193,1.5324452388881684,0.2279747699960822,1.3203468901386826,0.5900070495300246
GSM7085096_DSP-1001660013377-A-B12.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,NA,0.5413558078032868,1.4804041366738547,0.18502447367150002,1.3079514533702692,0.6514946517423429
GSM7085097_DSP-1001660013377-A-C01.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,NA,0.25105929001716015,1.5156184098301655,0.1955941410641556,1.2581033868873193,0.5216509791357561
GSM7085098_DSP-1001660013377-A-C02.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,NA,0.24849467328209557,1.574335892183765,0.23236080644478627,1.309026204571758,0.4690755139981929
GSM7085100_DSP-1001660013377-A-C04.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,NA,0.37099771156599903,1.4781136374847088,0.22302317231485144,1.2380493178523684,0.6118583033797557
GSM7085101_DSP-1001660013377-A-C05.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,NA,0.30432809001316635,1.3624357897843637,0.16923285225078277,1.1213543529003906,0.4819775839775672
GSM7085102_DSP-1001660013377-A-C06.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,4.665956113593962,0.29536403047552506,3.4280375897560798,0.3009616186375182,1.6414549558387326,0.6736496728721251
GSM7085103_DSP-1001660013377-A-C07.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,NA,0.2313083243456547,NA,0.2644310447004385,0.9849182534676781,0.6604049630999248
GSM7085104_DSP-1001660013377-A-C08.dcc,Panck+(Epi),Glandular_Tumor,tumour,66455,6495-EC-S1,3.897536065402496,0.36334825566386725,2.822261287767392,0.21483167414031967,1.4103949356060963,0.47053096526167076
